content,rating
"Sách hay,",5
rất hay và ý nghĩa ạ,5
sach tot,5
ok,5
Ok,4
Sách hay,5
Gud,5
"sách ok, giao hàng rất nhanh",5
rất ổn,5
Sách đẹp,5
ok,5
sách đẹp lắm ạ,5
rất tốt,5
Giao nhanh,5
nên đọc qua,4
OK được,4
,5
Gút chóp,5
Sách hay,5
tuyệt vời,5
nội dung rất hay,5
Tiki giao hàng siêu nhanh,5
Sách hay,4
ok,5
giao nhanh,5
Ok,5
Hay nek,5
Nằm kho vì dịch 20 ngày mà ko đc bọc,4
Một trong những kiệt tác của nhân loại,5
mới được hai tuần mà đã có hiện tượng bung gáy rồi...hơi thất vọng,3
tốt,5
Sách hay,5
Nice,5
Sách đóng gói tốt,5
Lời tựa ăn khách .,5
Nội dung hay!,5
Một quyển sách cho ta thấy được cuộc sống thật sự chúng ta cần là gì,5
"Sách đẹp, giao hàng nhanh",5
sách bị ẩm ướt bìa sách không phẳng,3
Tốt,5
shop gói hàng rất kĩ...,5
"một cuốn sách hay, nên đọc",5
sách đẹp xỉu,4
Tuyệt vời,5
Đặt sách ở Tiki không làm tui thất vọng,5
Chưa đọc nhưng có vẻ sẽ thú vị,5
Dách đẹp,5
ok,5
sách hay,5
Giao hàng nhanh! Sách đẹp!,5
Hay,5
dễ đọc dễ thấm,5
ổn,5
Hay,5
Good sách,5
Ok,5
hay,5
hay,5
ok,5
khá đẹp,4
Ok,5
Cuốn sách rất hay và đáng suy ngẫm,5
hay,4
ok,4
ok,5
k hay như tg tv,5
"Sản phẩm tốt, giao hàng nhanh",5
sách viết về trải nghiệm của tác giả (là nhà tâm lý học) trong lúc ông bị giam trong trại tập trung của phát xít Đức. Mang giá trị nhân văn cao.,5
"sách đc bọc bằng bookcare nên rất đẹp, chắc chắn, rất hài lòng, giao hàng nhanh",1
Sau khi nhận sách về em thấy bìa sách bên ngoài bị xước và ở góc trên sống sách bị như ở dưới hình,1
"Cuốn sách nhiều ý nghĩa và là nguồn cảm hứng để bạn sống tốt hơn, có trách nhiệm hơn, biết yêu thương nhiều hơn những thứ mình có.",5
"Bất ngờ vì từ HCM mà giao nhanh đến v, qua đặt nay đã nhận đc r. 2 quyển kia mình mua bọc mới, còn quyền này nhìn hơi cũ",5
Sách giao nhanh,5
Sách giao bị gẫy một gốc,3
Hay,5
tiki giao hàng nhanh,5
ưng ý,5
Very nice to enjoy reading the book!,5
sách k bọc bảo vệ sách gì hết .,4
"giao hàng rất nhanh, sách mới, đẹp!!!",5
Hay t nghia,5
"Sách mới, tiki giao hàng nhanh!",5
sách sạch sẽ,5
đáng đọc,5
Ng trầm caem nên đọc,5
sách hay,5
ok,5
Giao lẹ lắm nha!,5
"Sách đẹp, vận chuyển nhanh",5
Hay,5
Hài lòng,4
sách tốt,5
"Giao hàng nhanh hơn dự kiến, sách mới",4
Rất hay,5
Bbbb,5
Tạm,5
nội dung không hợp với mình lắm.,3
Ok,5
hay,5
"tốt và giao nhanh,sẽ ủng hộ shop",5
tạm ổn,4
Hay,5
ok,5
ok,5
A,4
"Thật may mắn khi được đọc quyển sách này, qua những trang sách, làm cho tâm hồn con người lắng đọng lại, phải ngẫm nghĩ về những gì đã làm, và hướng mỗi người đọc qua tiến tới một cuộc sống an bình, hạnh phúc, và biết quan tâm đến những người xung quanh hơn. Tiki giao hàng nhanh, nhân viên thân thiện, giấy sách rất tốt, dễ nhìn.",5
"Bìa cứng đẹp, giấy tốt nhưng k phải sách chính hãng vì có nhiều chỗ sai chính tả ( chữ ngẫm thành nghẫm và nhiều lỗi khác), phông chữ nhiều chỗ cũng sai, thiếu dấu câu, 1 số chỗ lỗi đánh máy, khoảng cách giữa các dòng k đều *2ảnh là lỗi đánh máy, sai phông chữ và bị nhảy đoạn sang trang khác khi chưa hết",3
"Tiki giao hàng rất nhanh , sách mới chất lượng , đã đọ nhiều sách Self help , đây là cuốn mà mình thích và tâm đắc nhất , nội dung đi vào trọng tâm không quá xa đà , có rất nhiều bài học có thể áp dụng vào cuộc sống hàng ngày , mog rằng TIKI sẽ có thêm nhiều đợt Sale để các mọt có thể sưu tầm thêm",5
Hình thức: sách khá dày đọc mệt xỉu lun ý. Sách có 2-3 trang rách góc nhưng ko ảnh hưởng gì đến phần chữ. Tiki giao hàng nhanh đóng gói kỹ càng sách xem như cũng được giữ khá tốt. Nội dung: nhìu người khen hay nhưng tớ lại thấy sách nói chưa sâu vào những lý luận đã đề ra ( hơi tiếc ) nhưng bù lại nêu được nhìu ví dụ và có đút kết rõ ràng từng bài học.,4
Mình nghĩ shop nên đầu từ thêm chống sốc đêt quá trình vận chuyển k bị móp méo mình mua sách bìa cứng để tránh trường hợp bị móp mà vẫn bị :( nhìn xấu đi sách thật sự luôn,4
"Tiki đối với sản phẩm còn hàng thì giao hàng đúng hẹn và rất uy tín nên mình rất tin tưởng . Sách bìa cứng rất đẹp, còn nguyên seal mới. Đây là cuốn mình đã mình muốn suy tầm trong kệ sách bấy lâu mà giờ được mua cới giá sale 71% thì không còn gì hơn là phải mua ngay. Nội dung sách rất thiết thực chỉ dạy nhiều thứ áp dụng cho cuộc sống và sự nghiệp. Đây thiết thực là một quyển sách nên có trong hành trang kiến thức của mỗi người. Chất lượng sách thì phần trang giấy chỉ nói là bình thường, không cao cấp nhưng với sách bìa cứng khoảng 350 trang giá bìa tầm 90.000 thì không thể đòi hỏi thêm gì nhiều. Sẽ còn ủng hộ mua sản phẩm trên Tiki dài dài !",5
"Giao hàng rất nhanh, được bọc kĩ trong miếng xốp. Nhưng sách còn một số lỗi nhỏ như bị móp bìa, bên tiki cũng không bọc bookcare cho mình mặc dù mình đã đánh dấu tích vào mục sử dụng bookcare. Mong tiki khắc phục nhũng lỗi này",4
"Mình đọc quyển này lâu rồi, sách của bố mình, hơi cũ. Nay đặt quyển mới cho riêng mình. Không cần nói nhiều vì cuốn này xứng đáng là sách gối đầu giường của mọi người, chắc chắn luôn. Mọi người tự cảm nhận nhé. Tiki giao hàng nhanh, sách đẹp và chất lượng.",5
"Công nhận sách đẹp , thơm =)))) . Nội dung cũng rất hay . Tiki thì giao quá thần tốc lại còn bọc bookcare =)))) . Vừa đặt trưa qua mà nay đã giao rồi . Ủng hộ tiki phải đến mấy triệu rồi mà đến tận giờ vẫn chưa bao giờ có đơn nào bị lỗi nên mọi người cứ yên tâm mua hàng ở tiki . Thích lắm ạ",5
"Giao hàng và đóng gói rất ok. Bìa cứng, đẹp, in màu đẹp. Chỉ là chất giấy hơi vàng và mỏng nhìn thấy chữ ở trang sau. Nếu được thì nên nên sử dụng giấy chất hơn thì tuyệt. Mua ngay khi giảm giá nên mình không đòi hỏi nhiều.",4
"Về hình thức thì bìa cứng nhìn qua cũng rất chỉnh chu nhưng nét chữ còn nhè thiếu được sắc sảo. nồi dung thì quyển đắc nhân tâm do first new thực hiện với bản dịch rất mượt và phù hợp với lối hành văn của tác giả và hay hơn nhiều so với bản này ( do NXB dân trí thực hiện, người dịch Mạnh Chương). Bản của first new từ lâu đã rất quen thuộc với giới đọc giả bản thân mình cũng đã có 1 quyển. Lý do mua thêm quyển này là vì bìa cứng thoạt đầy nhìn vô thì cách trình bày rất giống với first new nên mình cứ tưởng nhằm là do first new phát hành khi mua về đọc qua nội dung bản dịch có phần lạ lẫm, mở ngay phần bìa thì than ôi mình đã nhằm. Có vài lời muốn gửi đến Minh thắng Book cùng NXB dân trí như sau: - Bản dịch của first new đã rất hoàn thiện rồi và từ lâu đã ăn sâu vào tư tưởng người đọc. Nếu là một nhà kinh doanh tôi sẽ không chọn quyển sách này để phát hành lại vì những đọc giả luôn biết là mình nên chọn những gì về nội dung hay hình thưc (bìa cứng,bìa mềm) , nếu có chọn trừ khi là họ nhằm (trường hợp của tôi) - Phần trình bày bìa của bên NXB dân trí sao giống với first new đến thế về bố cục tựa sách phần nhãn màu xanh ở góc dưới bên trái quyển sách cũng gần giống với phong cách bên first new. Đều này làm mình có ấn tượng không tốt cho lắm ( trước đây cũng chưa từng mua sách của Minh Thang Book)",3
"Nội dung thì khỏi bàn rồi Sách mình bìa đẹp, nhưng giấy nhiều chỗ in mờ, màu in không đều, màu giấy không đều luôn, ở giữa sách một số trang bị tối màu hơn. không biết những bản khác chất lượng thế nào. nhưng so với giá tiền thì vài lỗi đó có thể bỏ qua được. đáng để mua",4
"Chúng ta đọc sách của Carnegie không chỉ để tìm những câu danh ngôn, sau đó bày chúng trên bàn như một tấm bia khắc ý đẹp lời hay, cũng không phải vì chúng ta muốn trở nên giàu có chỉ trong nay mai. Điều chúng ta cần làm thực ra rất đơn giản, đó là hãy đi theo bước chân của người đi trước, tìm kiếm các kinh nghiệm thành công và cuối cùng biến nó thành của mình.",5
"Sách bìa cứng rất đẹp. Mình mua lúc giảm giá, mà nhận đc sách hơn mong đợi nhiều. Trước chưa biết đến Tiki hay mua của Lazada nhưng ko ưng ý và hài lòng như Tiki. Giờ chỉ chung thành với Tiki thôi. cảm ơn các bạn. Chúc Tiki ngày một phát triển và được mọi người biết đến.",5
"Tôi từng hay cáu gắt, hay chỉ trích, có thể nói đó là tính rất xấu. Cuốn Đắc Nhân Tâm đã giúp tôi ngộ ra nhiều điều. Tác giả từng trải và có nhiều kinh nghiệm va vấp những tình huống mà những người như chúng ta đã và sẽ va phải. Tôi đã làm theo hướng dẫn của tác giả cách đọc cuốn sách này, thực tế thì tôi thấy mình trở nên ôn hoà hơn, bạn bè tôi cũng thấy vậy. Cầm trên tay phiên bản bìa cứng này tôi cực kỳ thích. Đã mua hai cuốn để mình dùng và tặng bạn thân thiết!",5
"Năm 1985 tôi đã mua 1 quyển. Thời đó giây đen, chữ nhỏ. Năm 1990 tôi mua 1 quyển khác. Do quyển mua năm 85 lạc mất. Năm 2005 tôi mua 1 quyển giấy tốt hơn và cho bạn mượn và quên mất cho ai mượn. Tháng 10/2018 tôi mua 1 quyển bìa cứng rất đẹp và rất vừa ý. Hiện giờ trên kệ sách có 2 quyển, 1 cũ 1 mới. Nội dung ko chê được chổ nào. Tuy nhiên đọc để suy ngẫm và đúc lõi kinh nghiệm sống chớ ko ai làm được như sách. Mọi người nên mua để đọc.",5
"Cuốn sách này hay lắm nhé mọi người. Ai muốn giàu có hơn về tình yêu thương, hạnh phúc và sự quan tâm thì nên đọc cuốn sách này. Xin chào tiki.vn. Tôi muốn tiki.vn biết rằng tôi rất hài lòng về quá trình vận chuyển hàng và sự chào đón. Tôi nhận được sách của tôi rất nhanh và nhanh hơn tôi tưởng tượng. Và tôi tin rằng tiki.vn sẽ luôn phát triển và được mọi người mua hàng nhiều hơn ở tiki.",5
"Sách còn nhiều lỗi chính tả, dấu cách, thiếu chữ và cũng không biết vốn là vậy hay khi đọc có cảm giác câu từ không liền mạch. Nội dung rất hữu ích, nhưng câu từ trong các ví dụ hơi rời rạc dễ gây buồn chán(?).",4
"Tiki giao hàng nhanh, chỉ một ngày là sách đã được giao. Bìa sách đẹp, đóng gói kĩ càng, chắc chắn. Nội dung sách hay, giá thành thì siêu rẻ chỉ có 27đ. Nói chung là Tiki làm việc rất hiệu quả",5
sách rất đẹp đóng góp gói chắc chắn nha mình là người khá khó tính nhưng sự phục vụ cùng cùng chất lượng của tiki làm mình rất hài lòng các bạn đừng lăn tăn về giá rẻ nhưng sợ chất lượng không đảm bảo nha yêu tiki!!,5
"Giao hàng nhanh, gói cẩn thận, tốt, sáh hay đáng mua",5
Thật là một cuốn sách gối đầu giường mà mỗi người nên mua.,5
"Tiki giao hàng cực nhanh, đóng gói đẹp và rất chắc chắn",5
sp rất tốt,5
Cuốn sách về giao tiếp hay nhất mà mình từng được đọc.,5
"Tiki giao hàng nhanh, sản phẩm đẹp, đóng gói chắc chắn",5
Ngoại trừ việc giao hàng chậm ra thì tất cả đều ổn,4
"hài lòng vơí sản phẩm, sẽ ủng hộ tiki lâu dài",5
Sách tốt,4
"Sách đẹp, nội dung hay, mình làm quà tặng mấy chị rất ưng ý",5
Sách hay,5
"sách hay , bìa cứng , giao hàng tốt .Quyển sách này nên mua .",5
có điều giấy hơi mỏng và thô . nội dung rất hay miễn chê,3
"Giao sách nhanh,sách bọc nilon,chất lượng sách khá.",4
"bìa cứng đẹp, mm mua 2 cuốn tằngh bạn, giao hàng nhanh",5
"giao hàng cực nhanh mình vừa đặt tốt qua thì trưa hôm nay đã có, sách bọc cẩn thận, đẹp",5
Cuốn này thì hay khỏi bàn rồi mn người ah. Có thời gian rảnh thì nên mua để đọc,5
"Kg thể nói gì khác ngoài câu : Quá tuyệt vời , cực kỳ tuyệt vời , rất đáng đọc.",5
"Sách bìa cứng đẹp, chắc chắn. Chữ to, rõ. Loại sách này mình thấy nên mua thêm quyển loại nhỏ mang thêo bên người.",5
"Sách mới, còn nguyên bao bì, mua với giá sale chỉ 8k ? ?",5
ok giao hàng nhanh,5
Chất lượng sách và nội dung thì ko có j để chê. Nhưng sách in từ đặt dấu ngắt câu sai khá nhiều,4
sách mua ở tiki bao h cũng đạt chất lượng. lại mua đc đợt sale nên khá ô kê,4
"sách đẹp, tuy bìa bọc(bằng giấy) có bị thủng 1 lỗ, nội dung hay, dễ ngấm, có ích",5
sách hay ý nghĩa mua vào đợt giảm giá chỉ có 19k thích quá trời hjhj,5
Sách mới đóng gói cẩn thận. Hình thức đẹp. Nội dung hay. Tiki giao hàng nhanh. Thank Tiki!,5
hang ok 2222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222,4
"sách bìa đẹp, mới, bọc cẩn thận. tuy nhiên chữ in hơi nhòe và mờ, với giá tiền thì ok.",4
"Giao hàng đúng hẹn, bên ngoài bao bọc còn nguyên, mới tinh, mua được giá 27k nên cực kì vui.",5
"Không đánh giá về hình thức nữa vì nó quá tốt rồi. Quan trọng là nội dung bên trong, xuất sắc",5
"sản phẩm tốt, giao hàng nhanh, đáng tiển, sách hay",5
"Giao hàng nhanh, sách đẹp, cuốn sách có nội dung rất hay, mình đang đọccc",5
"Tiki giao nhanh, sách đẹp, nhìn dày nhưng nhẹ, cái trang đầu màu ko đẹp mấy",5
"giấy và bìa cực đẹp, nội dung thì không có gì để chê mua với giá đợt giảm thì thật quá hời",5
"sản phẩm tốt, gói cẩn thận, sách đẹp, giao nhanh. hài lòng và sẽ mua tiếp",5
Sách tốt chất lượng không gặp lỗi giao hàng nhanh,5
"Mình nhận được cuốn sách như trong hình, giá cả còn yêu thương nữa, rất ok",4
"hài lòng, chưa biết thế nào nhỉ, mong là ổn cả........... chúc mọi người 1 ngầy tốt đẹp",4
trời ơi tin dc ko... tuyệt vời.. nhá..thích cách gói hàng rất đẹp mắt ..good,4
Giao hàng nhanh mặc trời hôm nay mưa to còn chất lượng sản phẩm thì trên cả tuyệt vời .,5
"giao hàng nhanh đóng gói tốt ,sách đẹp,sẽ ủng hộ",5
"chất lượng tuyệt vời, bìa cứng đẹp, chữ in không bị nhoè, giao hàng nhanh và chu đáo. với giá này mua được một quyển sách như vậy là quá hời. cảm ơn tiki",5
"Đây là quyển mình nhận dc. Tiki giao khá nhanh đặt hôm trước hôm sau đã giao rồi. Nhưng sao bản của mình lại có màu xanh nhỉ? Trong khi mình đặt chính xác quyển bìa đỏ thôi. Nhưng ko sao, sách đẹp, giao hàng nhanh là ok rồi.",5
"sách có bìa đẹp cứng nội dung hay, các nguyên lý được thể hiện hay hơn các quyển sách của NXB khác người dịch rất hay, mình thấy quyển sách này in sai 1 số từ ngữ cũng hơi nhiều và điều này không lên lập lại trong lần tái bản tiếp theo",5
"nội dung miễn bàn r, đọc phần mở đầu xong, mỗi ngày lại giở ra đọc vài trang, sợ đọc nhanh như trc ko ngấm hết sách rất đẹp, giấy đang trắng r xen kẽ vài tờ màu vàng, riêng mình, mình thấy hay hay ~~~noble~~~",5
"Sách đẹp lắm nha! Bìa cứng, mực in rõ nét nói chung là không có lỗi. Về phần nội dung sách thì khỏi nói rồi. Mình chỉ khuyên các bạn là hãy thử đọc Đắc Nhân Tâm ít nhất ba lần trong đời, nó sẽ thay đổi các bạn nhiều lắm đấy! Thân ái",5
"Sách bìa đẹp , người giao hàng dễ chịu , là những nguyên tắc vàng của Dale Carnegie . Là cuốn sách mình tâm đắc nhất , Không hề hối hận khi mua tại TIKI . Bởi Tiki bao bọc sách tốt , nói chung là tuyệt vời",5
"Nội dung truyện hay và sâu sắc. Hàng được đóng gói cẩn thận. Trước nay mua hàng chỉ ưng mỗi cách đóng gói của tiki thôi. Và giao hàng rất nhanh, anh nv giao hàng vui tính. Sẽ còn mua hàng của tiki nhiều hơn",5
thật may mình mua đúng lúc tiki giảm còn mỗi 20000 .Sách rất hay và ý nghĩa.Các bạn nên đánh ghi nhớ phần nội dung chínhcho tíe thu nhanh Hihi mà dẹo này mình cũng bận ít thời gian đọc quá,5
"Nội dung truyện hay và sâu sắc. Hàng được đóng gói cẩn thận. Trước nay mua hàng chỉ ưng mỗi cách đóng gói của tiki thôi. Và giao hàng rất nhanh, anh nv giao hàng vui tính. Sẽ còn mua hàng của tiki nhiều hơn",5
"mình mới lấy sách về nhìn như sách cũ còn có dấu môi của ai đó ,sách còn hk đc bọc lại bằng nhựa như mấy sách khác nữa hk biết có phải sách cũ hay hk . Mog tiki trả lời sớm",2
"Theo đánh giá của mình thì sách này chất liệu giấy không đc tốt lắm, màu vàng và mỏng, in thấy cả chữ của cả trang sau. Nhưng bù lại mình mua sách đc giảm 40% nên tạm chấp nhận.",3
"rất tốt , giao hàng nhanh, uy tín . chất lượng sản phẩm thì rất tốt",5
hàng về nhanh hơn so với ngày đinjh. chất lượng tốt. nói chung là rất thích cuốn này dù đã đọc 1 lần,5
"nội dung không cần bàn cãi sách giao sớm hơn dự kiến 2 ngày đánh giá sách về bề ngoài còn mới và bọc rất cẩn thận đánh giá chung""ok"" đáng mua!",5
"Những lần trước mua sách của tiki rất hài lòng. Nhưng lần này hơi thất vọng, sách dính keo lại còn bị sai chữ ???",2
"Nhận đc sách cảm thấy rất vui! Sách đẹp, đóng gói cẩn thận. Thời gian giao hàng sớm hơn so với dự kiến và chị giao hàng cực kỳ dễ thương!",5
"Sách đẹp nhưng mặt sau là bị nhăn gấp :((((( nhưng by the way, tiki giao hàng trc 1 ngày hẹn.",3
Sản phẩm còn nguyên seal cực cực kì đẹp. Mình mới đọc sơ nội dung khá thú vị. Giá của tiki bán rẻ hơn nhà sách 1/4 mà chất luợng số 1. Yêu tiki,5
Tác phẩm hay . nội dung chưa đọc nhưng xem qua thì thấy ngôn từ địa phương lắm . giấy in và mực chất lượng kém hơn các sách cùng tên của nhà xuất bản khác .,3
"sách bìa cứng,đẹp. nội dung ko có gì phải bàn. bọc hàng rất cẩn thận. lúc nào giao hàng cg sớm hơn dự kiến. ủng hộ tiki",5
Sách nhìn tổng quan rất đẹp chất giấy tạm ổn. Còn về nội dung thì không có gì để chê cả ai cũng nên đọc một lần trong đời. Nói chung là các bạn nên mua ^^,5
"Sách mới. Mở hộp ra có cả ni lông bọc. Bìa cứng, giấy nhẹ và thơm.",5
Không biết là do sách giảm giá nên chất luợng ko đc tốt lắm. Mình nghĩ là có lỗi chính tả và trang sách,3
Em ý đã về đến nơi. Phải nói là Tiki giao hàng cực nhanh ý. Sách rất hay nhưng hơi bị nhàu một chút trên đỉnh đầu nhưng cũg không sao :))),5
"nội dung thì k cần nói nhiều nữa. bìa cứng chắc chắn, sách thơm, màu giấy dễ nhìn",5
"Mặc dù có nhiều bạn chê cuốn sách không thực tế, thiên về lí thuyết. Nhưng cá nhân mình thấy có nhiều điều áp dụng tốt và thiết thực",4
"Chất lượng tuyệt vời, nhaann viên thân thiện, giao hàng nhanh",5
"Sách in ko được sắc nét, nhưng mình mua đợt khuyến mại với giá 20k thì chấp nhận được. Tiki giao hàng nhanh đóng gói cẩn thận, sẽ còn ủng hộ thêm.",4
"tạm được, giao hàng đúng thời gian, nhưng k phải bản đã quảng cáo bán ra",4
nhiều thông tin bổ ích. thay đổi thái độ đối vs người khác,5
"có giao đâu mà hài lòng, quá chán...........,........",1
"bìa ngoài cùng bị nhăn hai đầu chút ra thì nhìn chung ổn,hài lòng",5
Sản phẩm được bao bì rất cẩn thận ? Em rất hài lòng.,5
"màu sách rất bắt mắt, bìa cứng nên fornt sách đẹp, chỉ có điều cầm hơi nặng :)",5
"Tiki tuyệt vời , sách đẹp , đóng gói cẩn thận , giao hàng nhanh",5
"sách hay, view ổn, không nhàu nát, vận chuyển nhanh. bìa đẹp",5
"mua trong thời gian khuyến mãi nên giá rất phải chăng, nội dung rất hay",5
"Hai lòng , sản phẩm tốt , thanks shop",5
"Sách chất lượng tốt, thời gian giao hàng nhanh, chỉ 2 hôm là có hàng.",5
"Sách đẹp, hay , ko phải chê gì ln",4
"Lần nào mua sách của tiki đều rất hài lòng :), lần sau vẫn sẽ mua ở tiki",5
"tạm được, sách có vài chỗ hơi bị gấp, còn nội dung thì chưa biết",4
"Sách mới và được bọc kỹ lưỡng , giá được giảm mạnh nên rất thích",5
"sách hay, được bao kiếng kỹ càng, giá quá tốt, cảm ơn tiki",5
Sách thật nhìn thích cực!,5
sách rất ý nghĩa và hay .,5
"Bìa cứng mới, đẹp nhưng giấy in không tốt, rất dễ bị rách.",3
quyển sách quá hay với mọi lứa tuổi. mỗi người nên có. nếu ai không có là người chưa hoàn thiện,5
"sách hay, mọi người nên đọc, dịch vụ tiki tốt, đóng gói đẹp",5
"Sách mua để tặng ny, tặng đc 1 tuần thì chia Sách đẹp nhưng nhân duyên kg đc ổn",5
"bọc cẩn thận, kĩ càng, giao hàng trong vòng 19h. . lúc mình mua sp giảm còn 20k. thấy may mắn quá. ???",5
"Giao hàng nhanh, đóng gói cẩn thận. Về nội dung sách thì không còn điều gì để bàn cãi, hơn nữa mình mua đúng hôm sale còn 20k. Thật cảm ơn tiki ?",5
"May hôm qua mình mua với giá sale 20k /cuốn ?? tiki giao hàng nhanh, cẩn thận",5
"Thực sự đọc được bộ sách này tôi thấy suy nghĩ của mình được thông suốt , mỗi lần đọc là mỗi lần được học thêm một bài học trong cuộc sống . Mag đến nhiều nguổn năng lượng tích cực cho tôi",5
"Giao hàng siêu nhanh, sách mới tinh rất ok, đóng gói cũng được, nhưng 1 trang của cuốn Quẳng gánh lo đi vui sống bị nhoè :))) buồn ghê",4
Sách hay,5
Cuốn quảng gánh đi và vui sống là có người đọc đến trang 93 rồi nhớ :),5
"Sách đẹp, giao nhanh",5
"đóng gói ổn, giao hàng chậm nhưng thông cảm được vì dịch",5
Giao hàng nhanh. Sách mới đẹp,5
"đóng gói cẩn thận, sách mới",5
sản phẩm chất lượng. đóng gói cẩn thận.,5
"sách rất đẹp , rất hay , rất đáng tiền",5
Bổ ích và rất ý nghĩa ..,5
"Giao hàng nhanh , sách đẹp và",5
hay,4
K đọc và trả lời tin nhắn,1
rất hay,5
"Sách mới, rất đáng tiền mua, giao hàng thì quá OK",5
sách đọc rất hay,5
Giao hàng lâu,5
Rất tốt,5
Tốt,4
Rất hay,5
"sách mới, giao hàng nhanh.",5
.,5
Sac,5
Ok,5
"Làm thiết kế & yêu thích tâm lý học nên thấy cuốn sách này mình không thể bỏ qua. Sách như cẩm nang cho mình tự tin hơn trong việc ứng dụng màu sắc vào cuộc sống & công việc. Cần thiết cho các bạn mới bắt đầu tìm hiểu & yêu thích phối màu trang phục, trang trí nhà cửa, văn phòng...",5
"Nội dung bàn về khoa học màu sắc và tâm lý học màu sắc (màu sắc ảnh hưởng như thế nào đối với cảm xúc), thích hợp cho những ai đang tìm hiểu ý nghĩa của từng loại màu và cách áp dụng chúng trong cuộc sống (trang phục, decor nhà cửa, decor quán xá v.v..)",5
Sách được bọc bookcare nên mình rất thích. Mình đang muốn tìm hiểu về ý nghĩa màu sắc và tìm đến một nội dung khác so với những quyển sách trước đây nên đã quyết định mua sách này về đọc. Được mọi người review là hay nên mình hi vọng sẽ học được điều gì đó từ sách.,5
"Sách mình tưởng A4 nhưng cỡ A5 nhé mn và dày tầm 1,6 cm. Mình thích tìm hiểu về màu sắc để không chỉ biết cách ứng dụng mà còn ý nghĩa đằng sau nữa. Mong rằng sẽ khám phá được nhiều điều từ cuốn sách này. À mà hàng giao siêu nhanh",5
"So với cuốn Âm nhạc,thì cuốn Màu sắc này có sự nhỉnh hơn đôi chút. Từ bìa cho đến từng trang giấy đều được thiết kế sao cho rất bắt mắt và rực rỡ đúng với tên sách. Nội dung là những câu trắc nghiệm, phân tích giúp ta khám phá ra những gam màu riêng của bản thân.",5
"Cách hành văn không lôi cuốn, đặc biệt là phần nửa đầu của sách. Tác giả cũng chỉ nói lướt qua các trọng điểm như màu sắc không ưa thích do gắn liền với ký ức xấu nhưng không giải thích làm sao để vượt qua. Sách có tác dụng giải trí hơn là một sách tâm lý học.",3
"Một cuốn sách giúp mình hiểu hơn về những sắc màu - một điều trước đây mình không hề chú ý đến. Màu sắc là một thuộc tính của ánh sáng bị phản xạ lại từ vật thể, chứ không phải là thuộc tính của những vật thể đó.Để cảm thụ những ánh sáng phản xạ đó chúng ta phải thông quá những tế bào hình nón trong mắt, các tế bào nón bị ánh sáng kích thích tiết ra một chất dẫn truyền thần kinh gửi thông điệp đến não. Bên cạnh những cách phối hợp màu sắc, phân chia tính cách qua màu sắc, những ảnh hưởng tâm lí thông qua các màu (trong đó đề cập đến 11 màu cơ bản đỏ, hồng, vàng, cam, lục, lam, tía, xám, nâu, đen, trắng) , cuốn sách còn lướt qua một số thông tin thú vị như Virgin Group-một thương hiệu bao thầu đa lĩnh vực của tỷ phú Richard Bracon, sắc hồng schauss, tại sao lại có màu tím tên hoàng gia, nghệ sĩ piano nhạc jazz Thelonious Monk,... Nhìn chung, sách đẹp, giấy dày dặn, màu sắc tươi sáng đúng tinh thần màu sắc sơ cấp của tác giả, nội dung hữu ích, trải nghiệm vui vẻ.",5
"Sách mới, giấy trắng. Bản thân mình thích sách giấy màu vàng hơn giấy trắng như này. Vì nói về màu sắc nên nhiều trang in màu. Nội dung mang tính ứng dụng hữu ích, tuy nhiên khoảng 130 trang đầu ngoài việc phát hiện ra màu sắc ta nhìn thấy là màu k đc tiếp nhận, màu sắc là ánh sáng và màu sắc ảnh hưởng tới tâm lý thì mình thấy hơi dài dòng( lược sử về này sắc các thứ...) khúc sau thì hữu ích.",5
"Tiki giao đóng hàng tốt, giao hàng nhanh. Sách giấy trắng, in màu rất đẹp. Đọc để hiểu hơn về màu sắc với cuộc sống, nhưng mình chưa áp dụng được nhiều vào bản thân và cuộc sống của mình. Nghiên cứu từ từ vậy.",5
"Sách hay và bổ ích, giúp mình có thêm nhiều kiến thức mới về màu sắc. Không nhất thiết chỉ có dân thiết kế phải đọc vì những kiến thức trong cuốn này có thể được áp dụng trong đời sống hằng ngày của chúng ta.",5
"Cuốn sách không chỉ hiểu về tâm lý của màu sắc mang ảnh hưởng đến với con người , mà nó còn là sự tương tác mãnh liệt giữa tác gỉa và độc giả như chúng ta . Chương đâu có vẻ kém hấp dẫn nhưng đừng vì đó mà đánh giá thấp các trang sau . Nó sẽ tạo nên sự cuốn hút khi bạn đọc đến các chương sau . Hi vọng các bạn sẽ mua và đọc nó , đưa tâm hồn ta lướt qua các dòng chữ , đấm chìm trong suy nghĩ cùng tác giả",5
"Sự tương quan giữa màu sắc và tâm lý thường được phân tích rất nhiều, nhưng quyển sách này đưa ra cách để ứng dụng nó để thay đổi cuộc sống của bạn. Khi bạn yêu màu sắc, nó sẽ yêu lại bạn. Sách rất hay.",5
